x [kpc]	y [kpc]	MF814W
-0.41249	2.79854	-9.51961
-0.05081	2.96069	-9.36607
0.15842	2.65132	-8.21019
-0.03288	2.69317	-8.28949
0.52010	1.10073	-10.47802
0.04484	1.06711	-10.29039
-0.29592	1.85099	-8.46443
-0.44239	0.26229	-8.24875
-0.39157	0.47153	-9.19784
-0.25407	0.53505	-8.19457
-0.10462	0.48647	-8.49832
-37.88075	0.92587	-7.98292
-36.80169	5.39083	-8.92959
-35.62996	2.61022	-7.51159
-36.13512	2.22089	-7.89127
-35.34301	-1.77104	-8.87049
-36.65223	-3.12883	-11.43141
-35.36393	-4.85951	-7.71439
-35.06801	-5.02167	-9.48275
-34.97834	-5.14572	-7.84915
-35.83023	-5.02093	-8.32965
-36.47289	-4.92378	-8.09281
-36.50876	-4.47467	-8.07168
-37.00793	-4.92901	-8.38863
-36.91228	-5.15992	-7.64359
-36.70903	-3.59737	-8.83813
-36.44599	-3.87237	-9.10478
-36.70903	-3.90599	-7.82806
-36.70604	-4.41862	-8.92579
-36.87641	-4.62412	-8.23973
-36.65522	-4.89987	-8.37361
-36.67913	-5.00747	-7.74923
-36.81065	-4.60843	-7.83761
-36.28457	-5.02541	-8.34189
-36.14409	-4.73621	-10.58465
-36.47887	-5.11433	-7.83245
-36.44897	-4.94321	-8.75849
-11.20012	-9.38276	-7.73442
-10.53057	-5.69422	-7.31488
-14.26394	-1.41683	-8.27857
-17.58781	-4.81094	-8.07710
-10.04932	-8.33134	-8.49189
-13.96204	-6.58123	-7.80878
-17.12151	-6.98551	-8.41157
-12.13870	-2.33448	-7.87084
-15.56121	3.68630	-8.86991
-11.15529	1.90928	-7.16744
3.65566	-1.73143	-10.31999
4.84831	-4.30803	-7.42334
4.58228	-117.06401	-8.07813
-9.20341	-92.14321	-7.40306
61.43479	-66.36977	-7.45297
-1.59916	26.88911	-9.52374
-4.38201	25.39905	-7.08844
-9.62487	6.45121	-8.54010
-15.80930	2.37857	-7.62399
-15.40577	-5.21447	-8.14477
-11.00882	-1.22553	-9.72876
-9.79525	1.55956	-8.71853
-11.06860	4.67344	-7.53246
7.13197	9.34390	-7.88292
1.30922	9.54865	-7.52198
1.33911	8.00254	-9.52227
4.74967	11.00658	-8.13115
34.24303	-3.41952	-7.84716
41.30027	4.36856	-7.59077
40.76522	-6.07309	-8.52260
40.93859	-2.22089	-8.73604
44.90212	-1.87790	-7.36982
46.27113	2.15215	-7.37858
40.33180	5.17337	-8.11067
-15.36393	-100.70546	-7.37569
-45.23989	-78.68483	-8.28062
-74.58977	-94.07491	-7.85616
-132.29119	-26.47662	-7.52926
-120.98345	-42.17084	-7.87211
-100.30193	-30.20177	-8.68228
-106.64777	-20.03214	-9.41310
-105.16817	-20.69123	-10.93038
-104.78557	-17.52803	-8.77993
-89.85805	-18.21477	-8.20883
-13.31939	-48.63849	-7.22393
-16.72994	-76.53642	-8.45190
-85.04263	-79.82218	-7.56466
-66.83308	-87.53104	-8.57524
15.29518	4.99701	-9.63545
1.59617	-8.03617	-8.34774
-7.21268	-8.57645	-7.39120
-8.03468	-3.36422	-8.74349
-2.63339	-7.27619	-7.32898
-4.65999	-6.26588	-8.60738
-171.92354	-119.65032	-7.96014
-111.60967	-3.13331	-7.67935
-103.98449	-1.83306	-8.28837
-93.54061	2.08414	-8.10688
-23.47034	9.39247	-8.33906
-0.23913	-23.24765	-7.56113
6.21432	-13.26633	-7.84584
-1.17172	-12.27022	-7.71419
0.96847	-12.56315	-7.51112
6.19639	3.07204	-10.20057
4.16380	1.30549	-7.81261
4.41788	1.65371	-8.39964
26.41161	-1.00060	-7.58587
28.07354	6.20610	-8.57485
20.07473	1.47811	-7.45895
-207.92415	-50.35871	-7.38043
-16.66717	27.56315	-9.91671
0.14945	-0.92886	-10.02017
0.40951	-0.19280	-9.76343
0.40054	-0.90121	-10.34093
0.45135	-1.00658	-9.62757
1.24346	2.32925	-10.11884
0.87879	0.36467	-7.37617
1.12390	0.01495	-7.83336
-0.19728	1.52219	-8.61004
-0.04783	2.11030	-8.90758
-0.14348	2.49888	-8.06587
-0.23016	3.02347	-7.89898
0.21521	2.00942	-8.26833
-0.00299	1.60141	-8.24743
-0.39157	1.41608	-7.85489
-0.29293	2.70214	-8.82290
-0.64863	0.54177	-8.22968
-0.34972	0.17710	-9.68181
0.20027	0.25482	-9.43451
0.35271	0.40726	-9.40112
0.08668	0.71888	-9.45795
0.30190	-0.27948	-10.15758
0.02989	-0.05231	-9.59962
-0.65760	-0.66433	-7.79555
-0.91466	-0.89299	-8.03759
-15.02317	-77.14395	-9.65176
-45.62249	-10.07548	-8.87074
-47.81051	-5.50441	-7.73480
-44.31028	-5.60455	-7.28556
-43.80513	-6.06785	-8.58953
-43.70649	-7.23509	-7.84666
-45.59559	-2.88298	-8.33967
-38.52938	-6.84352	-9.53039
-38.35303	-5.35346	-9.83305
99.18700	-72.73430	-8.07926
-271.08663	-45.87433	-7.87048
-36.86147	-5.42968	-7.64321
-36.87940	-5.55597	-8.27475
-36.96011	-5.89598	-7.59639
-36.66718	-5.85488	-8.66829
-36.32941	-6.00060	-7.83181
-36.33838	-5.34973	-7.85023
-35.69273	-5.41399	-7.55495
-35.91393	-6.12539	-8.31160
-35.10687	-5.83919	-8.14764
-35.01122	-5.29443	-8.19744
-35.00524	-6.22403	-8.88621
-35.32807	-6.50725	-8.16888
-35.17861	-7.71634	-8.68939
-35.10388	-7.90241	-9.17126
-36.03349	-7.63190	-10.72059
-36.40115	-7.49066	-9.18905
-36.37126	-7.71783	-9.48756
-35.78241	-8.44194	-7.79548
-36.01257	-8.70797	-7.81400
-34.95742	-8.58093	-8.14402
-34.89764	-9.06517	-8.47777
-34.90063	-7.92931	-8.12135
-34.33868	-7.47273	-9.33166
-31.95637	-7.11404	-10.34676
-32.75446	-5.30115	-8.88026
-34.66748	-6.26065	-8.01927
-34.11748	-7.21193	-9.61553
-33.48081	-6.62607	-8.69299
-33.45689	-6.75086	-7.50192
-33.66912	-6.36153	-8.98663
-33.51369	-5.81453	-8.06870
-33.51967	-5.68226	-8.89292
-34.43134	-6.02526	-8.93939
-34.60769	-6.79047	-7.85468
-34.40743	-7.10656	-7.95351
-33.41206	-6.82634	-7.43384
-34.56286	-5.89897	-9.60820
-34.04873	-7.35316	-9.28310
-34.66748	-7.61919	-8.82821
-30.83845	-8.71843	-9.66317
-31.11943	-7.15738	-8.85906
-34.02183	-5.57017	-7.53869
-33.48380	-6.33015	-9.24701
-33.38516	-3.01226	-9.26850
-34.33270	-2.92707	-8.04176
-33.00255	-2.02361	-7.94088
-34.05172	-1.59244	-7.74577
-34.46422	-2.66851	-7.82546
-34.50308	-4.02631	-8.16209
-33.45689	-4.87820	-7.70450
-33.86341	-4.69213	-8.82380
-32.03409	-3.91870	-8.17571
-31.70230	-4.32820	-7.53229
-32.05202	-3.48453	-9.36682
21.07309	29.77957	-9.04552
82.16114	-49.36334	-8.74325
-28.18414	-5.88178	-7.12718
-78.75358	-32.39876	-7.87187
-72.53627	-14.21238	-7.29500
-158.72372	-161.72402	-7.29496
-162.06552	-176.29957	-9.37951
-191.74719	-84.56437	-7.28140
-185.93042	-78.53014	-7.62921
-74.08462	-91.71876	-7.29414
-72.72159	-80.07550	-7.64502
-71.80394	-79.76987	-7.78310
-60.97447	-76.91828	-7.22717
68.85670	-25.08071	-10.05597
-49.90287	-44.81320	-8.33191
-42.75297	-59.62115	-7.14963
-34.44927	-69.15785	-7.24975
-8.43521	-9.05097	-7.77475
-1.53340	-8.14453	-8.89040
-1.74563	-8.64296	-8.42054
-4.65999	-5.65536	-7.71022
-2.50486	-7.75968	-8.27094
-1.77253	-8.59065	-7.49708
-1.49753	-7.52279	-7.80302
-4.71977	-7.82170	-8.50275
-3.58392	-9.34913	-9.33688
6.38769	-5.08145	-9.28870
6.84502	-1.63130	-9.07003
4.00837	-2.22538	-7.82659
-217.38164	-123.83131	-11.57119
-166.27416	-160.58816	-7.45878
-167.35322	-164.18329	-7.86219
-18.36199	2.20894	-7.83350
-23.87088	-6.07458	-7.26399
-0.09864	6.05515	-8.20965
-0.22717	4.78553	-7.98341
-0.05978	3.77597	-8.48324
0.02690	4.95442	-8.61376
0.92662	5.50366	-7.90499
0.95352	4.43506	-9.94084
-0.07772	3.47781	-7.99304
-0.90868	3.46735	-9.85420
-0.95651	3.73861	-8.41088
-43.76328	-34.96639	-8.35988
-18.77747	-13.97101	-7.88020
-30.81155	-44.02258	-8.97484
6.87491	-2.30160	-10.32694
3.54207	-1.75609	-10.63175
4.76162	-1.50052	-8.55808
5.44313	-3.30145	-7.98954
-226.58206	-15.02990	-8.00129
-220.02997	7.95995	-8.88363
1.30623	-1.09177	-8.64516
2.61844	-3.86415	-9.91627
1.02825	-4.69362	-7.76586
0.68151	-5.18084	-8.84161
0.36168	-2.27769	-8.02726
0.62173	-2.43237	-7.76877
2.18204	-1.67464	-9.88348
-0.62173	-3.52040	-8.81787
-0.57689	2.27843	-7.96434
-0.24511	0.04334	-7.71180
-1.30324	1.09924	-7.92430
4.17576	3.31490	-8.61853
-0.39157	4.40069	-10.46491
7.30235	1.80691	-8.78538
-105.47605	-34.34989	-9.25084
-112.71264	-19.50681	-8.98183
91.02679	-25.20999	-7.29557
89.33795	-32.84264	-8.12384
61.85027	16.18369	-6.98247
73.71696	16.87790	-7.39088
6.07682	3.31415	-7.51650
5.41623	7.28367	-7.92937
-116.81367	-76.81665	-7.87818
-90.50967	-83.46513	-9.33640
-138.17372	-80.65090	-10.40333
-3.94560	1.33313	-7.61904
-4.50157	3.61007	-8.15206
-6.82409	6.31072	-8.00771
-3.37767	-4.55836	-7.20400
2.00568	-8.31715	-7.20180
6.77926	-7.41145	-7.74477
6.06785	-8.58243	-9.43705
7.65207	-4.62711	-9.65896
7.24257	-2.16634	-7.37959
-1.14183	4.05246	-7.56644
-3.31490	-125.54929	-9.32787
0.48423	-8.03169	-8.27443
0.64863	-6.06860	-7.71426
-0.30489	-6.67464	-12.35568
0.49021	-6.85025	-8.30188
1.06711	-6.72695	-9.45382
2.42415	-6.92647	-8.00200
0.89972	-9.02108	-7.95238
-8.39636	6.65073	-8.21030
-4.75863	4.79375	-8.63571
-3.89479	-3.86863	-11.72308
-4.25049	-3.66612	-7.61215
-1.53340	-3.28576	-7.56244
-2.42415	-4.34165	-7.78088
-2.73801	-6.90480	-9.51971
-7.95397	-3.94560	-7.88217
-1.99073	-1.19638	-8.85596
72.27921	-10.18906	-8.94187
57.93157	-17.32253	-7.12264
68.75507	-113.35604	-7.14480
4.44179	1.38694	-9.29020
4.17277	0.40801	-7.68407
24.55538	-116.43779	-7.13031
24.84532	-7.88597	-7.58861
0.51412	-1.07383	-8.46869
-0.08967	-2.05425	-9.21847
0.06576	-2.93529	-11.36674
0.27201	-2.75519	-7.61114
0.41847	-3.21253	-8.05994
-0.68450	-4.21387	-10.22501
1.46465	-4.09431	-8.23938
0.62472	-4.82140	-8.95988
0.34375	-4.95292	-8.11443
-0.61874	-3.28277	-11.53773
-0.18831	-3.28875	-7.82417
-0.89075	-1.45718	-7.84265
0.34375	-1.58347	-11.14265
0.54700	-1.15603	-8.06036
1.24645	-1.30025	-8.27845
1.55134	-2.29861	-9.08493
2.25079	-1.46989	-11.77035
124.57933	-69.87299	-9.27367
-149.84014	27.46153	-8.02610
114.54794	17.48020	-8.25930
114.54794	17.48020	-7.57861
2.72306	-9.55762	-8.62392
-1.06711	-13.59513	-7.93893
-0.99238	-10.55373	-7.70861
1.23151	-11.14632	-9.15207
1.46764	-10.20700	-7.84210
1.06113	-10.02018	-7.83307
4.57929	-15.78614	-7.94652
2.73801	-15.85638	-7.45116
1.01031	-21.99523	-9.58794
6.53714	-19.04051	-7.61126
0.90569	-20.17861	-8.13208
-38.52938	-43.98298	-8.28905
-44.53745	-48.31268	-7.33155
-47.40399	-54.98059	-7.40780
35.72561	-60.05084	-7.41418
26.71052	-94.70038	-7.19991
35.10089	10.83770	-8.26900
98.34109	-79.71905	-7.36309
-96.83758	-60.11286	-7.86395
-96.53867	-60.47230	-7.57336
-96.34139	-60.08446	-8.16294
-96.07237	-61.32793	-8.08663
-96.87345	-60.80334	-7.80645
-96.58948	-60.65164	-7.82714
-95.96775	-60.80782	-8.31420
-95.31912	-60.48500	-7.56618
-95.18162	-60.82352	-7.60572
-95.08597	-60.19506	-8.46501
-94.28788	-61.14335	-7.94422
-94.69739	-60.23018	-8.24030
-94.92755	-60.81081	-7.74854
-97.84490	-60.08671	-9.43602
-97.19328	-60.71965	-10.00324
-97.87180	-61.01033	-9.68486
-97.50713	-61.97656	-8.13162
-94.77212	-62.39428	-8.10823
-100.72041	-64.38427	-7.66024
-98.03023	-65.81380	-8.22923
-101.25247	-65.53432	-8.07273
-99.01961	-68.94263	-7.45143
-25.82276	-33.13781	-7.57740
-33.76178	-36.98925	-8.47946
-84.97985	2.14542	-9.39601
-61.12392	5.07473	-7.14994
-56.80468	-6.38993	-8.85401
-66.71053	6.37947	-7.91698
-61.94592	2.31655	-7.46869
-54.07265	-4.94321	-7.20774
-70.99390	-7.72456	-8.00563
7.90615	-90.04786	-7.18745
-100.01498	-61.14559	-8.37842
-101.65300	-66.90034	-7.97359
-99.10929	-62.17533	-9.29884
-98.69679	-60.31537	-7.61316
-98.10495	-60.06205	-8.28629
-98.49353	-60.93785	-8.39225
-98.62505	-61.72921	-8.28474
-96.00063	-62.54224	-7.42153
-96.69709	-61.97656	-8.10771
-97.05578	-62.63939	-9.25276
-97.24409	-61.56107	-9.16097
-96.35932	-61.86073	-7.56829
-96.68812	-61.10524	-7.84684
-95.48950	-60.24289	-8.78290
-94.94249	-61.11719	-8.97553
-95.67781	-61.59171	-9.96153
-96.52970	-65.49248	-8.91535
-97.93159	-62.88599	-7.65550
-91.95041	-64.89316	-7.54080
-92.61399	-61.94592	-8.46669
-87.31732	-62.28892	-7.93258
-87.40700	-60.73907	-8.10650
-93.29849	-63.96430	-9.07759
-94.74223	-59.87597	-7.58233
-96.18596	-60.59410	-8.16685
-100.63073	-59.96191	-9.97200
-98.59516	-60.06578	-8.47770
-11.36153	18.30893	-7.16370
-15.57615	14.00987	-9.25447
-12.85608	8.14378	-7.65449
-14.04574	11.12764	-7.71911
-15.40577	9.33119	-7.10559
-7.23061	9.80272	-7.85611
-6.91078	8.31939	-8.07159
-39.92828	-6.93619	-7.74213
-39.51279	-6.42953	-8.70718
-39.13318	-6.71873	-7.87617
-39.73697	-8.10791	-8.64343
-40.15545	-7.52205	-8.28947
-295.38495	-69.69589	-7.10365
-81.28534	-42.94950	-7.75151
-77.17833	-21.73592	-8.16113
-82.27174	-17.82021	-8.69679
-70.33630	-12.08116	-7.86940
-64.59425	-14.80646	-8.41861
-64.39996	-14.62189	-7.72981
-60.84295	-14.39696	-8.11639
-5.42520	-1.22104	-11.21552
-2.62143	-1.45868	-10.14962
-3.23121	-3.59737	-8.43167
102.78587	-90.46484	-8.44427
-128.46814	-1.94739	-8.16490
12.59304	0.89897	-8.68980
8.83874	1.59393	-8.10095
11.43925	-0.77343	-7.58954
9.53520	8.05934	-8.41204
-95.85417	-59.30431	-8.32241
-96.93921	-58.88434	-8.92365
-97.15143	-59.26172	-9.67259
-96.86149	-59.57707	-8.01995
-96.87644	-59.71307	-8.60994
-97.66855	-59.82292	-7.68575
-98.59815	-59.45152	-9.63737
-100.17340	-58.28279	-8.35645
-98.20359	-59.05547	-9.39606
-93.15203	-59.05771	-7.09063
-92.45856	-53.24916	-9.23330
-91.68140	-58.51893	-8.25828
-92.15367	-57.00719	-8.01683
-91.78004	-57.73803	-8.58220
-93.29849	-55.95877	-7.76848
-92.31508	-57.82097	-9.00701
-95.92292	-53.01900	-9.51450
-93.95609	-57.12227	-9.18012
-95.02320	-57.34646	-9.54510
-97.91365	-59.40146	-7.49145
-96.29954	-59.17055	-9.49991
-96.11123	-58.40459	-9.14559
-97.07969	-58.85669	-9.79304
-100.08074	-53.64372	-8.90330
-1.78150	4.82365	-8.39286
-4.51951	5.40577	-7.50746
-4.24750	6.88537	-7.71222
-6.11269	3.18787	-7.49608
-9.20939	1.94665	-10.43549
-6.35182	-0.33254	-8.05901
-8.16022	-0.76222	-9.99303
-8.67733	-0.92886	-7.85451
-8.78494	1.25766	-7.24004
-6.84502	0.96847	-8.35214
-3.03692	1.78449	-7.33809
-5.18009	-3.76551	-8.01263
-3.14452	-4.24825	-8.18763
-3.36572	-4.71380	-8.28738
-7.04828	-3.70573	-8.14441
-8.96129	-4.69885	-8.10567
-7.72082	-2.38754	-8.20205
-12.41071	-3.15648	-7.06849
-17.04081	1.59692	-8.79826
-6.97654	11.86744	-9.01457
117.77018	24.35960	-7.44442
103.63477	-131.97957	-7.96851
-18.13780	20.41923	-7.54579
-20.79212	21.52743	-8.36866
-19.79376	8.08699	-10.09144
-21.47662	17.75445	-7.28610
-68.54583	13.27829	-7.62658
-56.68811	13.19908	-7.96975
30.19281	3.64295	-9.93297
17.19026	6.82559	-8.49603
19.50083	-3.88208	-8.26556
15.78838	-6.72695	-8.00419
16.66717	-3.32312	-8.07355
16.50576	-2.90614	-7.67832
21.31820	-2.94650	-8.35758
21.49156	-2.10133	-9.21120
-62.06548	-72.16189	-8.54787
-70.29146	-46.03424	-7.98042
-25.40428	-31.57526	-7.21523
69.23930	-99.09584	-7.07460
-65.74804	-82.81799	-7.04664
-64.48366	-103.84924	-8.31393
-32.60201	-56.02827	-7.43747
-23.12959	-51.23227	-7.39047
-23.12959	-51.23227	-7.01038
2.72306	-0.43192	-9.95853
2.14916	-0.32058	-7.40069
1.55134	-0.60006	-7.83430
1.67987	1.73591	-9.80008
-1.04319	2.17531	-8.62223
0.10163	3.10492	-9.38750
-0.49021	1.02825	-8.73922
-0.66956	-0.31759	-9.98631
-6.90480	18.13631	-9.03058
-6.54312	21.38097	-8.58787
-9.35884	17.70663	-7.67980
-2.51980	23.19833	-7.34783
-2.16410	13.89628	-8.55661
-2.89045	12.83665	-7.75946
-1.89209	11.73069	-9.24470
-8.12136	8.27903	-8.34455
-7.79854	14.29533	-8.51862
-14.34764	-30.84817	-7.39000
-18.12286	-26.49007	-8.60442
-13.29548	-32.89793	-7.32377
-7.90316	-26.86670	-7.70954
-1.94291	-26.34510	-8.01956
1.53340	-28.02721	-7.43834
3.37767	-30.04186	-7.69352
7.58033	-29.06293	-8.52313
13.91721	13.79914	-7.21801
9.42161	18.24466	-8.44223
13.59737	19.70483	-7.63256
12.91885	17.44807	-7.31023
7.71185	18.47707	-7.17517
9.41265	15.79361	-8.16165
-31.20611	-189.89620	-7.06511
-33.30445	-144.82743	-7.50173
-43.31492	-79.72354	-7.11478
-12.52728	24.39173	-7.56813
1.22553	-8.38888	-8.03524
1.90704	-8.39113	-8.48044
0.61276	-6.10597	-8.23425
0.29592	-8.46660	-7.76412
34.30580	-13.95233	-7.16808
19.54567	-17.80601	-7.59487
19.20790	-14.36931	-11.10462
3.70348	-1.16948	-10.65691
5.29667	-5.16515	-8.74966
4.88119	-4.27515	-7.84104
0.96249	-1.98027	-10.05843
1.64101	-1.47960	-7.59100
0.90271	-1.06187	-9.09591
1.01928	-1.58646	-8.96626
0.80705	-1.77403	-12.10463
-105.70621	-108.06311	-8.88366
-96.06340	-101.44676	-8.51954
-212.62001	-9.90361	-10.35060
-37.62070	-9.33344	-8.47193
-37.27994	-7.81049	-8.57490
-37.94950	-8.38888	-8.47282
-37.30087	-7.37035	-8.18309
-37.75521	-8.17890	-8.09088
-38.34107	-7.90988	-7.57611
-38.14080	-6.42953	-8.16796
-38.85519	-5.97146	-9.93094
-37.88374	-5.36990	-9.56273
-37.79407	-5.73607	-8.42305
-37.94950	-6.09924	-7.86600
-37.49815	-5.35496	-8.44825
-37.13348	-6.26065	-9.58557
-38.05711	-6.35780	-8.92056
-37.06772	-6.63728	-9.10713
-37.46527	-6.50650	-8.34723
-37.36364	-6.43626	-8.53131
-37.46825	-6.72770	-7.79645
-37.04380	-6.68286	-10.34103
-37.07668	-6.64176	-9.33379
-37.08565	-7.01614	-9.74496
-37.92559	-6.45793	-7.94817
-37.65956	-7.13795	-8.34357
-37.23511	-5.91989	-9.06855
-37.20223	-6.01629	-10.09485
-37.16337	-5.44837	-8.61837
-37.30684	-5.75774	-8.50745
-37.30684	-5.61949	-8.99989
-37.43537	-5.71664	-8.84528
-37.16935	-5.40129	-7.52617
-37.10060	-5.42371	-10.01805
-37.25304	-5.59408	-9.03206
-37.13647	-6.19863	-7.62727
-37.03484	-5.98939	-8.58254
-37.45032	-5.92513	-8.89721
-37.97939	-6.04021	-7.75629
-37.64760	-5.41698	-8.03764
-37.78510	-5.65312	-8.08823
-37.71635	-5.49843	-7.92447
-37.81200	-6.20461	-10.33546
-38.12585	-6.62607	-7.54314
-38.11689	-6.63503	-7.59198
-38.37694	-5.51188	-7.79215
-37.96743	-6.06860	-9.16979
-37.22913	-5.89972	-9.17752
-38.07803	-7.01315	-10.36854
-37.51907	-6.39740	-8.26457
-38.92693	-8.76775	-7.82227
-36.83457	-8.13033	-9.24871
-35.63594	-7.91735	-8.62475
-35.54627	-8.91721	-8.31548
-35.31910	-5.50889	-8.18562
-35.75551	-6.22179	-8.30851
-35.65388	-5.59259	-9.88705
-35.46257	-5.58736	-7.56595
-36.40115	-7.05650	-7.63000
-36.57751	-6.56330	-9.86956
-36.67017	-6.44448	-7.78075
-36.81364	-6.24047	-8.59344
-35.60904	-7.25677	-8.36026
-35.39980	-7.20819	-8.13423
12.56614	1.95935	-7.46175
13.65716	0.42221	-7.49131
11.41833	2.73950	-9.00025
8.04962	1.38096	-7.29720
7.79256	5.92288	-8.09059
6.51024	2.81199	-7.94269
3.98446	0.11807	-9.73322
1.14183	-0.21223	-8.25819
2.58257	0.40726	-8.28276
0.82798	7.20296	-8.18283
-1.28531	5.46107	-7.48855
-0.84890	3.94560	-8.50229
1.83231	3.62726	-7.79445
2.97415	5.51039	-8.14380
106.54913	-179.66529	-9.34642
-3.48827	-11.41160	-7.96856
-7.00942	-11.68959	-7.74603
-5.91840	-13.83277	-7.14550
-7.16784	-18.51368	-8.40883
-4.37304	-24.75042	-11.28907
-12.28516	-23.09671	-7.49901
-12.18055	-10.44911	-7.77535
28.54582	13.09969	-7.24105
26.25916	15.28995	-8.30330
29.38276	12.10507	-9.38525
21.72770	17.49889	-7.83592
19.56958	24.07264	-10.10418
53.37620	-51.30775	-8.73390
145.15324	-58.59067	-9.78700
-35.85713	-4.71305	-9.46096
-35.60306	-5.20326	-8.75062
-35.74056	-5.23016	-7.28586
-35.96474	-4.76386	-8.68835
-35.97670	-4.73995	-9.38556
-35.59111	-4.52324	-9.26797
-35.80931	-4.08982	-8.58440
-35.16068	-4.19818	-8.29940
-34.93649	-4.36631	-9.42724
-35.99164	-5.10088	-8.03893
-35.00524	-4.63309	-10.09296
-37.57586	-4.60245	-7.74358
-38.38591	-4.91108	-7.83359
-38.87911	-3.69302	-8.10697
-38.39786	-4.63010	-7.67154
-38.21553	-4.57107	-8.57710
-38.48455	-4.83411	-7.62186
-38.37694	-5.22119	-9.03989
-37.62668	-4.96189	-8.35591
-37.73428	-5.14572	-8.69264
-37.19625	-5.00822	-8.50097
-37.07369	-4.62935	-7.76170
-37.10060	-4.53296	-9.59167
-37.84787	-4.96040	-7.90851
-38.66987	-4.19893	-7.64428
-38.16770	-3.36945	-7.63753
-37.88972	-2.52578	-9.51986
-42.07145	-4.72650	-7.87771
-35.82724	-3.81632	-7.92759
-36.56854	-5.14198	-9.56455
-38.74759	-4.24600	-7.87853
-38.09297	-6.15678	-8.26455
-36.38321	-6.10970	-8.61656
-35.88404	-6.13959	-7.86093
-37.28891	-5.32955	-7.83258
-35.42969	-8.21029	-9.13423
-40.09567	-7.54745	-7.89622
-40.55599	-8.47482	-7.58166
-40.77419	-8.75878	-8.60344
65.58065	-0.42520	-6.98977
52.80827	-1.64923	-8.61791
65.16816	-63.67511	-7.49419
-129.30209	-166.33768	-8.66762
-130.67708	-165.49625	-8.43890
-130.92816	-165.90650	-9.21952
-130.34828	-166.73373	-7.52213
-130.34828	-166.09407	-7.91552
-130.33931	-165.91323	-7.93796
-129.32302	-165.82355	-7.75991
-128.61161	-165.29150	-7.94066
-129.39177	-165.64720	-8.88769
-128.48906	-166.22783	-8.47876
-130.28849	-167.21572	-7.62672
-131.06865	-167.56769	-7.57297
-130.09420	-167.69771	-7.89011
-129.00020	-167.56769	-7.74868
-128.65645	-164.98736	-9.33210
-129.01215	-165.38565	-8.52686
-130.63822	-165.32213	-7.56786
-130.73088	-166.07688	-8.68274
-130.59637	-165.35128	-7.45365
-131.34962	-166.20466	-8.47995
-133.60041	-167.08645	-8.81760
-132.32705	-164.97241	-7.38463
-25.53580	-33.31715	-7.41382
-40.41251	-36.69259	-8.82442
-50.57542	-31.31222	-7.33064
-44.71381	-14.61142	-7.04531
-37.66255	-13.95308	-7.99689
29.84906	-1.70453	-8.73296
28.66837	-3.15349	-8.63703
31.60665	2.39800	-9.61939
29.19445	-0.08369	-7.98471
24.94994	6.65895	-7.83953
31.22105	6.82185	-7.06850
26.68361	5.29816	-7.41960
16.14707	-0.10312	-8.12033
-170.36921	-207.63944	-7.52160
-20.98342	-10.25781	-7.60200
-18.48155	-24.55015	-7.42247
-19.03453	-17.89718	-7.37826
-26.94068	-15.69945	-8.59294
-24.23256	-11.85324	-8.13430
-12.19848	2.17606	-7.47695
-16.01555	-22.75894	-7.86003
-165.14129	-288.14388	-7.31734
-121.92203	-42.45481	-7.49901
-143.44049	-16.97579	-7.96579
165.73015	-105.78243	-8.80277
89.50833	-60.21299	-7.12825
-25.34151	8.79092	-7.55313
-31.74116	14.81020	-8.57840
-31.34361	10.51189	-9.08438
-24.65402	7.94874	-8.47955
-20.31685	10.99911	-9.11179
-22.43014	13.44867	-7.49878
-30.57242	16.39442	-8.33482
-20.09566	9.29906	-7.82039
-21.11793	9.63683	-7.79236
-19.06143	11.70752	-7.14157
-33.94412	19.11897	-11.43284
-0.18532	-1.35182	-9.33053
-1.18069	-2.27619	-7.64619
